operationc	operationb	operationa	correctresponse	valuey	operationd	condition	valuex	Rule	Operatora	Length	Intermediate	CorrectResponse	Result	Y	X	Operatorc	Operatorb	Operatord	Structure	practice_trials.thisRepN	practice_trials.thisTrialN	practice_trials.thisN	practice_trials.thisIndex	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	practice_encoding.keys	practice_encoding.rt	practice_execution.keys	practice_execution.corr	practice_execution.rt	encoding.keys	encoding.rt	execution.keys	execution.corr	execution.rt	date	frameRate	expName	session	participant	X.1	LogEncoding	EncodingSpeed	LogExecution	ExecutionSpeed	Chunks	Offset
1995				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	2	2	7			NA	NA	NA	space	0.816559806422	2	1	2.44992990237	2015_Jul_07_1404	60.0082342211	KRITL	1	31004	NA	-0.202655121952172	1.22465004049342	0.896059412869774	0.408174943712726	Chunks = 3	2nd
1996				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	3	3	7				NA	NA	space	3.76838786872	2	1	3.33028538473	2015_Jul_16_1551	None	KRITL	1	31026	NA	1.3266472889748	0.265365465243276	1.20305800144034	0.300274566433613	Chunks = 3	2nd
1997				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	3	3	7				NA	NA	space	16.7496819707	2	1	4.12935175214	2015_Jul_07_1549	287.31282802	KRITL	1	31005	NA	2.81837927126694	0.0597026261005604	1.41812043391239	0.242168761593574	Chunks = 3	2nd
1998				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	4	4	7			NA	NA	NA	space	5.18007545912	2	1	3.1452946885	2015_Jul_21_1534	None	KRITL	1	31027	NA	1.64481962356297	0.193047380852224	1.1459075863987	0.317935233113849	Chunks = 3	2nd
1999				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	5	5	7			NA	NA	NA	space	1.71858383581	2	1	2.79096918838	2015_Jul_07_1404	360.230878236	KRITL	1	31002	NA	0.541500600412279	0.581874435894878	1.02638891485871	0.358298473578078	Chunks = 3	2nd
2000				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	5	5	7			NA	NA	NA	space	3.58897615055	2	1	2.19772493106	2015_Jul_08_1336	357.524927026	KRITL	1	31010	NA	1.27786696699154	0.278630996153806	0.787422703045487	0.45501599670969	Chunks = 3	2nd
2001				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	6	6	7				NA	NA	space	2.67652008731	2	1	2.83258610559	2015_Jul_08_1553	None	KRITL	1	31011	NA	0.984517475889454	0.373619463848312	1.04119011260714	0.353034281297412	Chunks = 3	2nd
2002				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	6	6	7			NA	NA	NA	space	5.21610489945	2	1	2.71003040831	2015_Jul_17_1555	None	KRITL	1	31020	NA	1.651750935513	0.191713935834658	0.996959855607255	0.368999549574652	Chunks = 3	2nd
2003				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	6	6	7			NA	NA	NA	space	6.59718112643	2	1	5.54245402623	2015_Jul_14_1534	340.004537469	KRITL	1	31022	NA	1.88664245574226	0.151579891598511	1.71243736770262	0.180425492979723	Chunks = 3	2nd
2004				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	7	7	7				NA	NA	space	1.30033024534	2	1	4.5019694611	2015_Jul_09_1535	360.822427182	KRITL	1	31017	NA	0.262618267083018	0.769035407415697	1.50451495905416	0.222125007430784	Chunks = 3	2nd
2005				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	7	7	7				NA	NA	space	2.4389142631	2	1	2.16063652534	2015_Jul_09_1534	None	KRITL	1	31015	NA	0.891552966135395	0.410018513208801	0.770402865941602	0.462826573684178	Chunks = 3	2nd
2006				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	8	8	7			NA	NA	NA	space	1.36666412305	2	1	2.98321660663	2015_Jul_08_1336	60.0051538288	KRITL	1	31008	NA	0.312372823857494	0.731708678916871	1.09300211658393	0.335208646190011	Chunks = 3	2nd
2007				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	8	8	7			NA	NA	NA	space	2.58291457285	2	1	2.14356166933	2015_Jul_13_1550	287.784491609	KRITL	1	31019	NA	0.948918440725128	0.387159533076077	0.762468777031585	0.466513286885077	Chunks = 3	2nd
2009				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	10	10	7			NA	NA	NA	space	1.99616824984	2	1	2.73325188516	2015_Jul_22_1134	281.773905697	KRITL	1	31028	NA	0.691229467843788	0.500959776351594	1.00549206704593	0.365864560609811	Chunks = 3	2nd
2010				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	11	11	7			NA	NA	NA	space	2.13570171457	2	1	3.31491458646	2015_Jul_07_1404	None	KRITL	1	31003	NA	0.758795264609544	0.468230180824357	1.19843185753213	0.301666897869577	Chunks = 3	2nd
2011				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	11	11	7			NA	NA	NA	space	2.95086162759	2	1	4.73974685741	2015_Jul_09_1535	None	KRITL	1	31016	NA	1.08209720485465	0.338884070554237	1.55598372867115	0.210981731743041	Chunks = 3	2nd
2012				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	12	12	7			NA	NA	NA	space	3.88218059445	2	1	3.06981876441	2015_Jul_10_1353	None	KRITL	1	31018	NA	1.3563970046462	0.257587192473634	1.12161852546237	0.325752129602411	Chunks = 3	2nd
2013				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	13	13	7				NA	NA	space	3.63700339918	2	1	3.06212285005	2015_Jul_07_1543	None	KRITL	1	31007	NA	1.29116010061536	0.274951626447603	1.11910841728306	0.326570829770488	Chunks = 3	2nd
2014				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	13	13	7			NA	NA	NA	space	10.2945688117	2	1	2.20554300159	2015_Jul_08_1337	None	KRITL	1	31009	NA	2.33161645632919	0.0971385998084231	0.790973737806474	0.453403084537046	Chunks = 3	2nd
2015				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	16	16	7				NA	NA	space	1.33111047464	2	1	5.41108274365	2015_Jul_16_1335	360.287380426	KRITL	1	31025	NA	0.286013537200719	0.751252446022897	1.68844921029197	0.184805896966465	Chunks = 3	2nd
2016				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')	DIVIDE	Length = 3	(3, 1, 2)	2	2	3	9	third	increase	0	UBUxy	NA	NA	NA	NA	0	16	16	7				NA	NA	space	5.54286230233	2	1	2.79861771423	2015_Jul_09_1334	None	KRITL	1	31014	NA	1.71251102840621	0.180412203200437	1.029125621795	0.357319256186848	Chunks = 3	2nd
2019				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	2	2	12				NA	NA	space	4.90331172783	4	1	3.10643052147	2015_Jul_09_1534	None	KRITL	1	31015	NA	1.58991083964661	0.203943794624405	1.13347432473794	0.321912881388632	Chunks = 3	3rd
2020				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	2	2	12			NA	NA	NA	space	3.80150771266	4	1	3.6321715829	2015_Jul_09_1535	None	KRITL	1	31016	NA	1.3353977545308	0.263053523913615	1.28983070161106	0.275317389934971	Chunks = 3	3rd
2021				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	3	3	12				NA	NA	space	2.14246103418	4	1	3.88762007683	2015_Jul_16_1551	None	KRITL	1	31026	NA	0.761955184243898	0.466752946282982	1.35779716495888	0.257226781485142	Chunks = 3	3rd
2023				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	6	6	12				NA	NA	space	5.09190568797	4	1	4.14591921261	2015_Jul_07_1543	None	KRITL	1	31007	NA	1.62765215891523	0.196390126070593	1.42212452820145	0.241201033767965	Chunks = 3	3rd
2024				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	6	6	12			NA	NA	NA	space	2.32310591426	4	1	4.18216120941	2015_Jul_08_1336	357.524927026	KRITL	1	31010	NA	0.842905046489762	0.430458204191925	1.43082814866376	0.239110820919568	Chunks = 3	3rd
2025				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	7	7	12			NA	NA	NA	space	1.38333082965	4	1	4.39962010065	2015_Jul_07_1404	60.0082342211	KRITL	1	31004	NA	0.324494235681293	0.722892874622777	1.48151819643527	0.22729235186744	Chunks = 3	3rd
2026				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	7	7	12			NA	NA	NA	space	2.91652753792	4	1	10.9158729284	2015_Jul_07_1543	60.0017041557	KRITL	1	31006	NA	1.0703937092791	0.34287349836346	2.39021796192088	0.0916097142719831	Chunks = 3	3rd
2027				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	7	7	12			NA	NA	NA	space	3.5636242358	4	1	9.54998335923	2015_Jul_08_1558	None	KRITL	1	31013	NA	1.27077807077287	0.280613199886242	2.25653941200212	0.104712224344716	Chunks = 3	3rd
2028				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	8	8	12				NA	NA	space	1.95942393194	4	1	4.66330568789	2015_Jul_16_1335	360.287380426	KRITL	1	31025	NA	0.672650517766238	0.510354080961904	1.53972457173367	0.214440156174379	Chunks = 3	3rd
2029				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	9	9	12				NA	NA	space	2.565267678	4	1	1.20356299487	2015_Jul_08_1551	357.897102275	KRITL	1	31012	NA	0.942062831072564	0.389822866664599	0.185286319928888	0.830866356196015	Chunks = 3	3rd
2030				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	9	9	12			NA	NA	NA	space	6.10179667751	4	1	7.00659366195	2015_Jul_08_1337	None	KRITL	1	31009	NA	1.80858326510839	0.163886155644255	1.94685165740434	0.142722704961556	Chunks = 3	3rd
2031				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	11	11	12			NA	NA	NA	space	3.42703059475	4	1	3.10986015158	2015_Jul_07_1404	None	KRITL	1	31003	NA	1.23169417041317	0.291797803478013	1.13457775784246	0.321557867961342	Chunks = 3	3rd
2034				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	14	14	12				NA	NA	space	5.79725449148	4	1	11.2065704823	2015_Jul_09_1535	360.822427182	KRITL	1	31017	NA	1.75738444194255	0.172495446158119	2.41650025649444	0.0892333655135111	Chunks = 3	3rd
2035				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	14	14	12				NA	NA	space	6.27336916713	4	1	5.36691547817	2015_Jul_08_1553	None	KRITL	1	31011	NA	1.83631355755517	0.159403977887928	1.68025334463953	0.186326765172195	Chunks = 3	3rd
2036				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	14	14	12				NA	NA	space	8.42067115296	4	1	5.20088323783	2015_Jul_07_1549	287.31282802	KRITL	1	31005	NA	2.13068953445528	0.118755379688291	1.64882846459277	0.192275033733931	Chunks = 3	3rd
2040				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	14	14	12			NA	NA	NA	space	6.23731198648	4	1	6.93501213149	2015_Jul_17_1555	None	KRITL	1	31020	NA	1.83054931817525	0.16032547388484	1.93658280307889	0.144195854461346	Chunks = 3	3rd
2041				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	16	16	12			NA	NA	NA	space	3.54790282634	4	1	6.25131542524	2015_Jul_10_1353	None	KRITL	1	31018	NA	1.26635667578027	0.281856648546261	1.83279190964142	0.159966332199852	Chunks = 3	3rd
2042				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')	DIVIDE	Length = 4	(6, 18, 3, 4)	4	4	6	3	triple	increase	double	UBUUxy	NA	NA	NA	NA	0	16	16	12			NA	NA	NA	space	4.29366905568	4	1	7.98299317469	2015_Jul_13_1550	287.784491609	KRITL	1	31019	NA	1.45714162514969	0.232901042682161	2.07731342568271	0.125266297755395	Chunks = 3	3rd
2046				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	0	0	12			NA	NA	NA	space	2.9998836554	3	1	6.39954173914	2015_Jul_07_1543	60.0017041557	KRITL	1	31006	NA	1.09857350638275	0.333346261012466	1.85622638454262	0.156261188810433	Chunks = 3	3rd
2047				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	2	2	12			NA	NA	NA	space	2.1248557713	3	1	4.4477163308	2015_Jul_08_1337	None	KRITL	1	31009	NA	0.753703927743538	0.470620177381825	1.49239078036424	0.224834482602925	Chunks = 3	3rd
2048				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	3	3	12				NA	NA	space	2.9478733477	3	1	3.58862331613	2015_Jul_16_1335	360.287380426	KRITL	1	31025	NA	1.08108401129429	0.339227599713612	1.27776865155281	0.278658391229093	Chunks = 3	3rd
2049				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	3	3	12			NA	NA	NA	space	3.26980690133	3	1	3.86012743526	2015_Jul_07_1404	None	KRITL	1	31003	NA	1.18473093158451	0.305828457207442	1.35070019724784	0.259058804863691	Chunks = 3	3rd
2051				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	6	6	12				NA	NA	space	3.34802871509	3	1	4.56171741878	2015_Jul_09_1534	None	KRITL	1	31015	NA	1.20837172937958	0.298683220813749	1.51769917954562	0.219215683085307	Chunks = 3	3rd
2052				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	6	6	12			NA	NA	NA	space	3.82173630182	3	1	4.13657534838	2015_Jul_13_1550	287.784491609	KRITL	1	31019	NA	1.3407048486236	0.261661172049934	1.41986823497356	0.241745868449279	Chunks = 3	3rd
2053				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	6	6	12			NA	NA	NA	space	8.57669817156	3	1	7.15832487879	2015_Jul_08_1558	None	KRITL	1	31013	NA	2.14904901094487	0.116594985622318	1.96827599812445	0.139697487461485	Chunks = 3	3rd
2054				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	7	7	12				NA	NA	space	7.870125157	3	1	8.5329039763	2015_Jul_08_1553	None	KRITL	1	31011	NA	2.06307396535242	0.127062782363831	2.14392974627421	0.117193396618254	Chunks = 3	3rd
2056				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	8	8	12				NA	NA	space	9.72437541143	3	1	6.86331161344	2015_Jul_09_1334	None	KRITL	1	31014	NA	2.27463566239624	0.102834368038137	1.92619006773909	0.145702258082201	Chunks = 3	3rd
2057				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	8	8	12			NA	NA	NA	space	2.34973320534	3	1	6.15525149951	2015_Jul_21_1534	None	KRITL	1	31027	NA	0.854301792068537	0.425580230865105	1.81730561981056	0.16246289856387	Chunks = 3	3rd
2058				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	8	8	12			NA	NA	NA	space	7.9405002588	3	1	11.2161083991	2015_Jul_15_1558	None	KRITL	1	31023	NA	2.07197627816097	0.125936649758528	2.41735099492991	0.0891574835421742	Chunks = 3	3rd
2059				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	9	9	12			NA	NA	NA	space	9.04528990653	3	1	8.01972985652	2015_Jul_08_1336	357.524927026	KRITL	1	31010	NA	2.20224416991239	0.11055477605843	2.08190473758543	0.124692479409017	Chunks = 3	3rd
2060				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	10	10	12				NA	NA	space	2.55208593985	3	1	5.61914454226	2015_Jul_16_1551	None	KRITL	1	31026	NA	0.936911040405349	0.391836334500074	1.72617943563975	0.177963032002342	Chunks = 3	3rd
2061				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	10	10	12			NA	NA	NA	space	4.37420720148	3	1	7.12452190614	2015_Jul_10_1353	None	KRITL	1	31018	NA	1.47572529229858	0.228612855756273	1.96354262301072	0.1403602954941	Chunks = 3	3rd
2062				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	10	10	12			NA	NA	NA	space	6.43983410331	3	1	9.53364111454	2015_Jul_09_1535	None	KRITL	1	31016	NA	1.86250277942887	0.155283503263851	2.25482671337851	0.10489171849304	Chunks = 3	3rd
2064				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	11	11	12			NA	NA	NA	space	4.16274141794	3	1	6.8864225018	2015_Jul_22_1134	281.773905697	KRITL	1	31028	NA	1.42617385192863	0.240226307521851	1.92955171967074	0.145213280152157	Chunks = 3	3rd
2065				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	12	12	12			NA	NA	NA	space	7.47309288275	3	1	6.20241187833	2015_Jul_17_1555	None	KRITL	1	31020	NA	2.01130895398238	0.13381340439489	1.82493822903912	0.161227603006147	Chunks = 3	3rd
2066				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	13	13	12				NA	NA	space	6.87106608227	3	1	7.15806093201	2015_Jul_09_1535	360.822427182	KRITL	1	31017	NA	1.92731927356491	0.145537823101481	1.96823912474264	0.139702638675248	Chunks = 3	3rd
2067				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	13	13	12			NA	NA	NA	space	1.76663839037	3	1	3.33319657139	2015_Jul_07_1404	60.0082342211	KRITL	1	31004	NA	0.569078526310934	0.566046795683277	1.20393177490124	0.300012309079924	Chunks = 3	3rd
2069				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	14	14	12			NA	NA	NA	space	3.49981983696	3	1	4.0997826067	2015_Jul_08_1336	60.0051538288	KRITL	1	31008	NA	1.25271149201619	0.285728993658318	1.41093394954841	0.243915372089673	Chunks = 3	3rd
2072				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')	DIVIDE	Length = 4	(2, 6, 2, 3)	3	3	3	4	triple	increase	half	UBUUxy	NA	NA	NA	NA	0	16	16	12				NA	NA	space	6.89549637072	3	1	6.29946165306	2015_Jul_07_1543	None	KRITL	1	31007	NA	1.93086849860625	0.145022192201601	1.84046417785103	0.158743723682205	Chunks = 3	3rd
2073				NA	NA		NA	NA	('INCREASE', 'DIVIDE', 'TRIPLE', 'x', 'y')	DIVIDE	Length = 3	(6, 2, 3)	3	3	3	2	triple	increase	0	UBUxy	NA	NA	NA	NA	0	0	0	7			NA	NA	NA	space	2.61343812033	3	1	4.37341263419	2015_Jul_07_1404	360.230878236	KRITL	1	31002	NA	0.960666641955392	0.382637718574997	1.47554362750127	0.228654390436957	Chunks = 3	2nd
